MAE
64583.84712170714
CA3,CA5
0.5574144486692015,0.7460076045627376
ID,age,age_p,error
2268,30,[26.67281],[3.3271904]
2269,33,[28.41535],[4.58465]
2270,28,[24.419638],[3.5803623]
2271,33,[27.252892],[5.7471085]
2272,31,[28.273367],[2.726633]
2273,33,[18.395504],[14.604496]
2274,33,[28.058046],[4.9419537]
2275,30,[28.895082],[1.1049175]
2276,32,[27.697786],[4.3022137]
2277,30,[22.48808],[7.511921]
2278,29,[31.518198],[2.518198]
2279,29,[26.152975],[2.847025]
2280,28,[26.370766],[1.6292343]
2281,33,[28.483196],[4.5168037]
2282,26,[29.297771],[3.2977715]
2283,27,[29.130653],[2.1306534]
2284,29,[23.588799],[5.4112015]
2285,25,[28.420193],[3.4201927]
2286,25,[19.024193],[5.975807]
2287,31,[24.013062],[6.9869385]
2288,29,[30.490494],[1.4904938]
2289,27,[36.638554],[9.638554]
2290,31,[30.818401],[0.18159866]
2291,25,[31.855862],[6.8558617]
2292,25,[27.079288],[2.0792885]
2293,25,[24.566378],[0.43362236]
2294,30,[30.271812],[0.27181244]
2295,33,[28.596659],[4.4033413]
2296,28,[26.960388],[1.0396118]
2297,28,[39.368828],[11.368828]
2298,29,[22.456663],[6.543337]
2299,25,[27.412045],[2.4120445]
2300,25,[27.3096],[2.3096008]
2301,29,[22.701283],[6.2987175]
2302,29,[27.495646],[1.5043545]
2303,25,[27.16668],[2.1666794]
2304,30,[29.768064],[0.2319355]
2305,29,[24.39382],[4.60618]
2306,29,[27.541134],[1.4588661]
2307,28,[26.867006],[1.1329937]
2308,28,[26.877972],[1.1220284]
2309,25,[12.407159],[12.592841]
2310,25,[22.716516],[2.2834835]
2311,29,[22.894623],[6.105377]
2312,29,[30.997501],[1.9975014]
2313,32,[27.72918],[4.2708206]
2314,29,[34.60194],[5.60194]
2315,29,[27.0472],[1.9528008]
2316,30,[26.190865],[3.8091354]
2317,25,[24.647825],[0.35217476]
2318,29,[27.177074],[1.8229256]
2319,32,[25.454462],[6.545538]
2320,30,[25.71922],[4.280781]
2321,27,[29.483578],[2.4835777]
2322,25,[22.335785],[2.664215]
2323,29,[26.495314],[2.5046864]
2324,29,[23.14245],[5.8575497]
2325,27,[20.680567],[6.319433]
2326,27,[28.700598],[1.7005978]
2327,33,[32.382862],[0.6171379]
2328,29,[21.475073],[7.524927]
2329,33,[26.927788],[6.072212]
2330,33,[32.22865],[0.77135086]
2331,33,[28.898403],[4.101597]
2332,29,[28.61672],[0.3832798]
2333,25,[12.878162],[12.121838]
2334,26,[24.71535],[1.2846508]
2335,32,[28.569475],[3.4305248]
2336,34,[29.860443],[4.139557]
2337,33,[25.819471],[7.1805286]
2338,30,[26.64863],[3.3513699]
2339,30,[22.343172],[7.656828]
2340,26,[29.965057],[3.9650574]
2341,30,[26.424522],[3.5754776]
2342,30,[23.949837],[6.0501633]
2343,30,[30.622274],[0.6222744]
2344,28,[25.994057],[2.0059433]
2345,31,[26.407263],[4.592737]
2346,28,[30.143593],[2.1435928]
2347,33,[33.29461],[0.29460907]
2348,30,[25.78193],[4.218069]
2349,32,[34.93145],[2.93145]
2350,33,[36.21663],[3.216629]
2351,31,[32.361645],[1.3616447]
2352,34,[29.210272],[4.789728]
2353,32,[36.133026],[4.133026]
2354,33,[33.912292],[0.9122925]
2355,34,[39.813538],[5.8135376]
2356,32,[33.443394],[1.4433937]
2357,28,[23.623579],[4.376421]
2358,28,[19.782108],[8.217892]
2359,28,[20.547552],[7.452448]
2360,28,[28.798578],[0.79857826]
2361,28,[24.699543],[3.300457]
2362,26,[35.15486],[9.154861]
2363,30,[26.26463],[3.7353706]
2364,26,[26.589495],[0.5894947]
2365,28,[30.848095],[2.848095]
2366,29,[23.838034],[5.1619663]
2367,28,[34.350304],[6.3503036]
2368,32,[29.664787],[2.3352127]
2369,32,[28.299173],[3.7008266]
2370,28,[24.796564],[3.203436]
2371,32,[29.318436],[2.6815643]
2372,28,[25.777485],[2.222515]
2373,26,[28.8669],[2.8668995]
2374,34,[31.04625],[2.9537506]
2375,28,[30.204384],[2.2043839]
2376,28,[26.788288],[1.2117119]
2377,28,[35.64039],[7.6403885]
2378,32,[31.141348],[0.8586521]
2379,28,[24.885633],[3.1143665]
2380,27,[29.242323],[2.242323]
2381,30,[31.002615],[1.002615]
2382,28,[26.816124],[1.183876]
2383,30,[28.243837],[1.7561626]
2384,26,[19.387604],[6.6123962]
2385,28,[34.673077],[6.6730766]
2386,30,[25.707432],[4.292568]
2387,28,[34.11357],[6.113571]
2388,30,[32.72273],[2.7227287]
2389,28,[24.82778],[3.1722202]
2390,30,[39.328465],[9.3284645]
2391,26,[35.575912],[9.575912]
2392,26,[18.243973],[7.756027]
2393,30,[28.572332],[1.4276676]
2394,28,[25.229448],[2.7705517]
2395,32,[29.132292],[2.8677082]
2396,30,[27.02209],[2.977909]
2397,26,[33.31098],[7.3109818]
2398,28,[22.1778],[5.822201]
2399,28,[31.598415],[3.5984154]
2400,29,[32.490265],[3.490265]
2401,29,[31.019337],[2.0193367]
2402,35,[33.538063],[1.461937]
2403,28,[30.07488],[2.0748806]
2404,27,[29.194225],[2.1942253]
2405,28,[27.268902],[0.7310982]
2406,29,[33.984642],[4.984642]
2407,32,[25.073772],[6.9262276]
2408,27,[22.895308],[4.1046925]
2409,32,[16.83826],[15.161739]
2410,35,[21.960129],[13.039871]
2411,31,[28.504353],[2.4956474]
2412,27,[18.763802],[8.236198]
2413,27,[29.396479],[2.3964787]
2414,27,[23.4964],[3.5035992]
2415,34,[25.713915],[8.286085]
2416,27,[25.335201],[1.6647987]
2417,27,[26.081383],[0.91861725]
2418,35,[37.877064],[2.8770638]
2419,27,[28.543701],[1.5437012]
2420,27,[27.457384],[0.4573841]
2421,32,[27.547749],[4.4522514]
2422,34,[30.719765],[3.2802353]
2423,34,[32.706013],[1.2939873]
2424,28,[25.947897],[2.052103]
2425,32,[22.982363],[9.017637]
2426,32,[20.004963],[11.995037]
2427,30,[25.296915],[4.703085]
2428,27,[25.77698],[1.2230206]
2429,32,[27.191599],[4.808401]
2430,32,[26.452118],[5.547882]
2431,32,[29.170158],[2.8298416]
2432,33,[29.045313],[3.954687]
2433,31,[25.897623],[5.102377]
2434,34,[38.65891],[4.658909]
2435,34,[24.272202],[9.727798]
2436,31,[34.94505],[3.9450493]
2437,34,[29.51713],[4.48287]
2438,31,[32.80581],[1.805809]
2439,31,[30.200207],[0.79979324]
2440,32,[32.07107],[0.07107162]
2441,28,[24.128162],[3.8718376]
2442,32,[27.057457],[4.942543]
2443,27,[30.221298],[3.2212982]
2444,32,[31.092693],[0.9073067]
2445,34,[37.78067],[3.7806702]
2446,31,[21.958202],[9.041798]
2447,32,[33.53817],[1.5381699]
2448,33,[32.834404],[0.16559601]
2449,27,[26.612907],[0.3870926]
2450,34,[30.006733],[3.993267]
2451,32,[27.705986],[4.294014]
2452,32,[19.022419],[12.977581]
2453,34,[26.74056],[7.2594395]
2454,34,[35.26302],[1.2630196]
2455,31,[36.748066],[5.748066]
2456,33,[24.12481],[8.875191]
2457,31,[29.782871],[1.2171288]
2458,28,[20.636831],[7.3631687]
2459,30,[29.393415],[0.60658455]
2460,32,[34.84495],[2.8449516]
2461,32,[28.16127],[3.8387299]
2462,34,[34.259842],[0.25984192]
2463,29,[27.487612],[1.5123882]
2464,34,[27.239191],[6.760809]
2465,31,[39.09284],[8.092838]
2466,34,[26.63354],[7.366461]
2467,33,[30.664583],[2.3354168]
2468,31,[28.25315],[2.746849]
2469,32,[19.556892],[12.443108]
2470,32,[29.157497],[2.8425026]
2471,34,[32.284527],[1.7154732]
2472,34,[29.742046],[4.2579536]
2473,31,[24.415329],[6.584671]
2474,32,[37.339077],[5.339077]
2475,31,[35.700592],[4.700592]
2476,31,[28.48058],[2.5194206]
2477,30,[24.533972],[5.466028]
2478,32,[24.641804],[7.3581963]
2479,27,[31.219286],[4.219286]
2480,33,[29.06729],[3.9327106]
2481,31,[24.596645],[6.4033546]
2482,32,[24.685732],[7.314268]
2483,31,[23.95855],[7.0414505]
2484,29,[31.597723],[2.597723]
2485,29,[25.344055],[3.6559448]
2486,33,[25.458036],[7.5419636]
2487,34,[27.33131],[6.6686897]
2488,32,[27.67073],[4.3292694]
2489,34,[25.551313],[8.448687]
2490,34,[25.98855],[8.01145]
2491,29,[29.381773],[0.381773]
2492,28,[28.103727],[0.10372734]
2493,35,[35.676086],[0.6760864]
2494,27,[27.26136],[0.26136017]
2495,31,[39.66642],[8.66642]
2496,33,[33.007957],[0.00795746]
2497,35,[34.70779],[0.29220963]
2498,31,[25.215172],[5.784828]
2499,35,[29.518555],[5.4814453]
2500,33,[38.655346],[5.655346]
2501,32,[32.04855],[0.04854965]
2502,29,[31.910948],[2.9109478]
2503,31,[32.493946],[1.4939461]
2504,32,[28.40532],[3.5946808]
2505,32,[26.003008],[5.996992]
2506,32,[39.101845],[7.101845]
2507,30,[24.586208],[5.4137917]
2508,35,[26.898289],[8.101711]
2509,35,[37.507957],[2.5079575]
2510,32,[28.23264],[3.7673607]
2511,33,[28.379671],[4.620329]
2512,35,[25.838528],[9.161472]
2513,35,[38.638985],[3.6389847]
2514,31,[28.327677],[2.6723232]
2515,34,[39.70539],[5.705391]
2516,35,[32.862408],[2.1375923]
2517,33,[26.400429],[6.599571]
2518,31,[28.904152],[2.095848]
2519,32,[34.23835],[2.23835]
2520,31,[28.965948],[2.034052]
2521,33,[30.691595],[2.308405]
2522,33,[31.17724],[1.8227596]
2523,31,[32.37759],[1.3775902]
2524,33,[31.378374],[1.6216259]
2525,31,[30.49875],[0.5012493]
2526,32,[30.548374],[1.4516258]
2527,35,[26.956139],[8.043861]
2528,30,[33.046066],[3.0460663]
2529,32,[24.475525],[7.524475]
2530,31,[27.84538],[3.1546192]
2531,35,[28.650167],[6.3498325]
2532,33,[30.569561],[2.430439]
2533,34,[27.90348],[6.0965195]
2534,31,[30.309425],[0.69057465]
2535,30,[26.259626],[3.7403736]
2536,33,[26.823833],[6.1761665]
2537,31,[29.860542],[1.1394577]
2538,35,[31.219004],[3.7809963]
2539,35,[36.384247],[1.3842468]
2540,35,[40.99777],[5.9977684]
2541,34,[32.381622],[1.6183777]
2542,31,[29.452068],[1.5479317]
2543,32,[32.027443],[0.02744293]
2544,31,[39.113235],[8.113235]
2545,30,[34.377266],[4.377266]
2546,32,[29.534681],[2.4653187]
2547,35,[38.590233],[3.5902328]
2548,32,[28.512264],[3.4877357]
2549,32,[30.318853],[1.6811466]
2550,32,[28.245312],[3.7546883]
2551,30,[30.21077],[0.21076965]
2552,31,[39.833786],[8.833786]
2553,35,[26.936792],[8.063208]
2554,31,[28.50493],[2.4950695]
2555,34,[36.409515],[2.4095154]
2556,33,[27.762043],[5.237957]
2557,30,[25.622196],[4.377804]
2558,33,[39.14448],[6.1444817]
2559,32,[34.126846],[2.1268463]
2560,33,[21.54097],[11.45903]
2561,32,[26.996777],[5.0032234]
2562,32,[23.797213],[8.202787]
2563,34,[27.843235],[6.156765]
2564,32,[29.157497],[2.8425026]
2565,35,[27.479153],[7.5208473]
2566,35,[24.079504],[10.920496]
2567,30,[28.652708],[1.347292]
2568,32,[31.343794],[0.65620613]
2569,35,[30.161154],[4.838846]
2570,32,[31.614676],[0.38532448]
2571,33,[26.669647],[6.330353]
2572,36,[27.277107],[8.722893]
2573,31,[30.628237],[0.37176323]
2574,31,[31.166687],[0.16668701]
2575,28,[25.430374],[2.5696259]
2576,31,[19.829412],[11.170588]
2577,32,[33.673603],[1.673603]
2578,32,[24.103132],[7.8968678]
2579,32,[30.899363],[1.1006374]
2580,32,[30.260979],[1.7390213]
2581,32,[26.00462],[5.9953804]
2582,28,[32.179455],[4.179455]
2583,30,[30.824728],[0.824728]
2584,28,[33.94567],[5.945671]
2585,33,[32.593666],[0.40633392]
2586,32,[35.144207],[3.144207]
2587,32,[36.41415],[4.41415]
2588,32,[37.263176],[5.263176]
2589,32,[29.78658],[2.2134209]
2590,28,[34.387154],[6.3871536]
2591,32,[13.87391],[18.126091]
2592,32,[26.195768],[5.8042316]
2593,36,[28.97269],[7.0273094]
2594,32,[31.993038],[0.00696182]
2595,28,[45.631863],[17.631863]
2596,32,[27.225233],[4.774767]
2597,32,[32.043983],[0.04398346]
2598,36,[37.66316],[1.6631584]
2599,32,[25.296225],[6.7037754]
2600,32,[29.961805],[2.0381947]
2601,28,[39.970913],[11.970913]
2602,28,[33.19431],[5.194309]
2603,32,[40.274696],[8.274696]
2604,32,[27.477308],[4.5226917]
2605,28,[32.23757],[4.2375717]
2606,34,[40.20542],[6.2054214]
2607,31,[29.996458],[1.003542]
2608,34,[30.439522],[3.5604782]
2609,33,[34.127037],[1.127037]
2610,32,[31.104664],[0.89533615]
2611,35,[34.184505],[0.81549454]
2612,31,[25.231703],[5.768297]
2613,32,[29.50936],[2.4906406]
2614,33,[30.035086],[2.9649143]
2615,32,[36.06852],[4.0685196]
2616,28,[25.286837],[2.7131634]
2617,33,[30.490316],[2.5096836]
2618,32,[22.355038],[9.644962]
2619,34,[31.54901],[2.4509907]
2620,32,[24.092371],[7.907629]
2621,32,[41.05713],[9.057129]
2622,32,[28.23141],[3.768591]
2623,28,[23.633083],[4.3669167]
2624,32,[32.874546],[0.87454605]
2625,32,[30.1292],[1.8708]
2626,37,[33.752007],[3.2479935]
2627,29,[29.98007],[0.9800701]
2628,33,[35.638947],[2.6389465]
2629,33,[41.293224],[8.293224]
2630,29,[31.729834],[2.7298336]
2631,29,[29.87233],[0.8723297]
2632,29,[32.877296],[3.8772964]
2633,33,[33.212547],[0.2125473]
2634,33,[36.02194],[3.0219383]
2635,33,[39.055405],[6.0554047]
2636,33,[43.691483],[10.691483]
2637,29,[30.650068],[1.6500683]
2638,29,[39.097744],[10.097744]
2639,33,[28.85067],[4.14933]
2640,33,[35.237007],[2.2370071]
2641,33,[22.936235],[10.063765]
2642,33,[32.241756],[0.75824356]
2643,37,[42.080307],[5.080307]
2644,33,[33.809784],[0.80978394]
2645,33,[41.505463],[8.505463]
2646,29,[24.06626],[4.9337406]
2647,33,[15.177019],[17.82298]
2648,29,[30.932014],[1.9320145]
2649,29,[30.001072],[1.0010719]
2650,33,[24.570177],[8.429823]
2651,29,[31.268028],[2.2680283]
2652,29,[37.866146],[8.866146]
2653,33,[34.519974],[1.5199738]
2654,37,[37.572475],[0.57247543]
2655,29,[30.658499],[1.6584988]
2656,33,[28.243227],[4.756773]
2657,37,[39.299644],[2.2996445]
2658,33,[32.006985],[0.9930153]
2659,33,[26.274496],[6.725504]
2660,29,[30.910048],[1.9100475]
2661,37,[38.140347],[1.1403465]
2662,33,[33.082832],[0.08283234]
2663,37,[26.525267],[10.474733]
2664,33,[42.315937],[9.315937]
2665,33,[39.179707],[6.1797066]
2666,34,[36.993904],[2.993904]
2667,31,[35.096863],[4.096863]
2668,29,[27.449806],[1.5501938]
2669,33,[32.710663],[0.28933716]
2670,29,[31.498323],[2.4983234]
2671,33,[35.977608],[2.9776077]
2672,29,[30.19515],[1.1951504]
2673,29,[33.84945],[4.849449]
2674,33,[26.460152],[6.5398483]
2675,33,[36.0246],[3.024601]
2676,29,[23.909636],[5.0903645]
2677,33,[35.022232],[2.022232]
2678,33,[29.03368],[3.96632]
2679,32,[35.187733],[3.1877327]
2680,33,[43.158714],[10.158714]
2681,33,[35.714897],[2.7148972]
2682,33,[31.008924],[1.9910755]
2683,29,[28.994041],[0.00595856]
2684,33,[33.345978],[0.34597778]
2685,33,[26.045065],[6.954935]
2686,37,[32.790096],[4.2099037]
2687,31,[32.63965],[1.6396484]
2688,33,[30.89057],[2.1094303]
2689,33,[21.669365],[11.330635]
2690,33,[21.037104],[11.962896]
2691,29,[35.879124],[6.8791237]
2692,33,[27.276674],[5.7233257]
2693,34,[43.047523],[9.0475235]
2694,29,[40.51177],[11.511768]
2695,34,[30.905844],[3.0941563]
2696,33,[28.093124],[4.9068756]
2697,29,[30.693329],[1.6933289]
2698,34,[34.72881],[0.72880936]
2699,33,[30.187576],[2.8124237]
2700,29,[25.616598],[3.3834019]
2701,38,[35.23517],[2.7648315]
2702,35,[33.08669],[1.913311]
2703,36,[41.962585],[5.9625854]
2704,34,[27.718102],[6.2818985]
2705,34,[38.12471],[4.12471]
2706,34,[39.24299],[5.2429886]
2707,35,[39.419167],[4.4191666]
2708,31,[37.3549],[6.3549004]
2709,34,[29.783709],[4.2162914]
2710,34,[31.56491],[2.435089]
2711,30,[31.226824],[1.2268238]
2712,30,[19.575016],[10.424984]
2713,34,[27.629421],[6.370579]
2714,36,[34.465538],[1.534462]
2715,34,[36.332985],[2.332985]
2716,38,[34.465538],[3.534462]
2717,38,[31.97341],[6.0265903]
2718,30,[28.142168],[1.857832]
2719,30,[31.162758],[1.1627579]
2720,34,[30.079649],[3.920351]
2721,34,[36.002724],[2.0027237]
2722,34,[33.674652],[0.3253479]
2723,34,[30.994936],[3.005064]
2724,30,[27.492723],[2.5072765]
2725,38,[39.543644],[1.543644]
2726,34,[21.377495],[12.622505]
2727,34,[32.95798],[1.0420189]
2728,34,[29.831755],[4.1682453]
2729,31,[36.171337],[5.171337]
2730,34,[38.180153],[4.180153]
2731,30,[32.027733],[2.0277328]
2732,35,[39.874054],[4.874054]
2733,37,[33.22909],[3.7709084]
2734,33,[31.61892],[1.3810806]
2735,32,[40.719284],[8.719284]
2736,31,[31.686872],[0.6868725]
2737,32,[30.797413],[1.2025871]
2738,33,[39.271755],[6.271755]
2739,34,[29.967026],[4.0329742]
2740,31,[29.817884],[1.1821156]
2741,33,[31.915373],[1.0846272]
2742,37,[43.714775],[6.714775]
2743,31,[32.854553],[1.8545532]
2744,36,[42.557693],[6.5576935]
2745,30,[35.74714],[5.747139]
2746,34,[36.576218],[2.5762177]
2747,32,[48.71095],[16.710949]
2748,30,[33.931652],[3.931652]
2749,35,[36.706017],[1.7060165]
2750,30,[28.881348],[1.1186523]
2751,30,[28.107468],[1.8925323]
2752,32,[26.580835],[5.4191647]
2753,30,[33.11636],[3.1163597]
2754,35,[30.668472],[4.3315277]
2755,32,[26.625498],[5.374502]
2756,30,[26.638529],[3.3614712]
2757,37,[38.827488],[1.827488]
2758,32,[31.528898],[0.47110176]
2759,30,[23.201403],[6.7985973]
2760,38,[36.659428],[1.3405724]
2761,30,[28.598381],[1.401619]
2762,32,[33.717033],[1.7170334]
2763,31,[35.95229],[4.9522896]
2764,31,[30.57384],[0.4261608]
2765,39,[36.696472],[2.3035278]
2766,32,[33.917053],[1.9170532]
2767,39,[36.229115],[2.7708855]
2768,39,[28.841825],[10.1581745]
2769,32,[35.493553],[3.4935532]
2770,32,[28.482178],[3.5178223]
2771,35,[37.353638],[2.3536377]
2772,33,[29.341282],[3.658718]
2773,32,[40.282177],[8.282177]
2774,37,[28.53135],[8.468651]
2775,32,[32.890125],[0.8901253]
2776,36,[30.009743],[5.9902573]
2777,32,[35.93241],[3.9324112]
2778,31,[36.098232],[5.0982323]
2779,36,[36.46938],[0.46937943]
2780,32,[31.802786],[0.19721413]
2781,32,[28.091425],[3.908575]
2782,32,[39.33084],[7.330841]
2783,31,[32.501545],[1.501545]
2784,31,[40.734406],[9.7344055]
2785,34,[35.552086],[1.5520859]
2786,39,[27.864372],[11.135628]
2787,31,[28.33892],[2.6610794]
2788,33,[31.527142],[1.4728584]
2789,32,[29.601053],[2.3989468]
2790,33,[37.55797],[4.557968]
2791,40,[60.81445],[20.81445]
2792,40,[47.287334],[7.2873344]
2793,34,[39.063263],[5.063263]
2794,36,[36.15226],[0.15225983]
2795,32,[29.36213],[2.6378708]
2796,32,[30.781252],[1.2187481]
2797,34,[30.916325],[3.0836754]
2798,32,[34.74648],[2.746479]
2799,32,[38.14926],[6.1492615]
2800,34,[26.242632],[7.757368]
2801,34,[32.67621],[1.3237915]
2802,32,[29.867405],[2.132595]
2803,34,[33.995655],[0.00434494]
2804,34,[53.436203],[19.436203]
2805,39,[42.29875],[3.2987518]
2806,32,[31.623535],[0.37646484]
2807,34,[32.598595],[1.4014053]
2808,34,[32.885452],[1.1145477]
2809,32,[35.0911],[3.0910988]
2810,40,[34.908825],[5.091175]
2811,34,[36.25301],[2.2530098]
2812,35,[35.13261],[0.13261032]
2813,32,[29.846176],[2.1538239]
2814,34,[34.118717],[0.11871719]
2815,32,[36.480873],[4.480873]
2816,32,[28.886736],[3.113264]
2817,32,[39.6209],[7.620899]
2818,40,[45.157],[5.1570015]
2819,40,[37.93811],[2.0618896]
2820,40,[43.216747],[3.2167473]
2821,40,[34.156326],[5.8436737]
2822,35,[31.226824],[3.7731762]
2823,35,[33.65621],[1.3437881]
2824,33,[35.305073],[2.3050728]
2825,33,[32.03649],[0.9635086]
2826,37,[34.540108],[2.4598923]
2827,35,[28.991346],[6.0086536]
2828,34,[29.209814],[4.790186]
2829,39,[39.245983],[0.24598312]
2830,41,[41.20902],[0.2090187]
2831,37,[30.562897],[6.4371033]
2832,35,[30.042444],[4.957556]
2833,37,[33.81451],[3.1854897]
2834,37,[28.309868],[8.690132]
2835,36,[34.7449],[1.2551003]
2836,33,[28.398613],[4.601387]
2837,35,[36.370735],[1.3707352]
2838,35,[33.22945],[1.7705498]
2839,38,[36.62438],[1.3756218]
2840,37,[37.999405],[0.9994049]
2841,36,[27.526953],[8.473047]
2842,35,[30.541819],[4.4581814]
2843,33,[28.62114],[4.3788605]
2844,33,[34.65225],[1.6522484]
2845,36,[32.678493],[3.3215065]
2846,36,[30.126612],[5.8733883]
2847,33,[43.308376],[10.308376]
2848,37,[37.12001],[0.12001038]
2849,33,[33.038586],[0.03858566]
2850,38,[33.30743],[4.6925697]
2851,33,[32.522537],[0.47746277]
2852,33,[25.248701],[7.751299]
2853,40,[38.18486],[1.8151398]
2854,37,[41.94371],[4.9437103]
2855,37,[37.339203],[0.33920288]
2856,41,[30.12911],[10.87089]
2857,33,[31.245775],[1.7542248]
2858,33,[35.483425],[2.4834251]
2859,38,[26.94594],[11.05406]
2860,33,[27.21074],[5.789261]
2861,33,[33.350037],[0.35003662]
2862,38,[37.654778],[0.34522247]
2863,36,[38.20295],[2.2029495]
2864,34,[33.31315],[0.6868515]
2865,35,[36.64446],[1.6444588]
2866,37,[36.278255],[0.72174454]
2867,38,[40.91224],[2.912239]
2868,38,[37.673946],[0.32605362]
2869,38,[33.61665],[4.3833504]
2870,40,[37.48038],[2.519619]
2871,41,[40.094585],[0.9054146]
2872,38,[39.231705],[1.2317047]
2873,35,[34.206944],[0.7930565]
2874,38,[35.010567],[2.9894333]
2875,39,[34.982384],[4.0176163]
2876,39,[37.69987],[1.3001289]
2877,39,[36.348217],[2.651783]
2878,36,[33.936794],[2.0632057]
2879,41,[36.0376],[4.9623985]
2880,38,[32.976643],[5.0233574]
2881,41,[27.89249],[13.10751]
2882,37,[33.95672],[3.0432816]
2883,41,[47.64992],[6.6499214]
2884,37,[26.69584],[10.304159]
2885,41,[36.051712],[4.948288]
2886,40,[38.281094],[1.7189064]
2887,41,[35.659393],[5.3406067]
2888,41,[31.62516],[9.37484]
2889,41,[31.516567],[9.483433]
2890,41,[42.884773],[1.8847733]
2891,39,[41.10496],[2.1049614]
2892,38,[43.595215],[5.595215]
2893,41,[32.088295],[8.911705]
2894,41,[39.84704],[1.1529617]
2895,38,[32.47672],[5.523281]
2896,41,[27.774273],[13.225727]
2897,38,[39.18499],[1.1849899]
2898,38,[28.576365],[9.4236355]
2899,38,[24.932043],[13.067957]
2900,38,[32.62706],[5.37294]
2901,36,[30.679281],[5.320719]
2902,41,[34.888443],[6.111557]
2903,36,[43.182594],[7.1825943]
2904,41,[27.106632],[13.893368]
2905,41,[31.255774],[9.744226]
2906,37,[19.76567],[17.23433]
2907,41,[29.905132],[11.094868]
2908,39,[35.960896],[3.0391045]
2909,41,[25.890917],[15.109083]
2910,40,[33.266582],[6.7334175]
2911,40,[36.088387],[3.9116135]
2912,38,[32.33906],[5.6609383]
2913,41,[25.206333],[15.793667]
2914,37,[41.101986],[4.101986]
2915,41,[36.53274],[4.4672585]
2916,38,[35.458683],[2.541317]
2917,36,[31.029041],[4.9709587]
2918,35,[22.662928],[12.337072]
2919,38,[35.382275],[2.6177254]
2920,34,[35.57539],[1.5753899]
2921,38,[21.962648],[16.037352]
2922,39,[38.232536],[0.7674637]
2923,40,[38.15033],[1.8496704]
2924,35,[39.71885],[4.718849]
2925,36,[39.31007],[3.31007]
2926,41,[34.238785],[6.761215]
2927,38,[37.721775],[0.27822495]
2928,35,[44.366745],[9.366745]
2929,41,[36.842743],[4.157257]
2930,38,[33.214905],[4.785095]
2931,38,[38.28808],[0.2880783]
2932,38,[39.919033],[1.919033]
2933,37,[26.320137],[10.679863]
2934,37,[38.93918],[1.9391785]
2935,36,[27.662796],[8.337204]
2936,40,[41.332348],[1.3323479]
2937,39,[36.49668],[2.5033188]
2938,40,[31.504961],[8.495039]
2939,39,[40.411484],[1.4114838]
2940,38,[27.558222],[10.441778]
2941,41,[34.465443],[6.5345573]
2942,40,[42.182743],[2.182743]
2943,38,[31.940798],[6.059202]
2944,37,[38.530323],[1.530323]
2945,37,[41.144943],[4.144943]
2946,38,[39.51737],[1.5173683]
2947,38,[38.379787],[0.37978745]
2948,39,[27.954817],[11.045183]
2949,40,[44.25726],[4.2572594]
2950,38,[33.450977],[4.5490227]
2951,38,[27.763544],[10.236456]
2952,35,[33.073605],[1.9263954]
2953,36,[12.189925],[23.810074]
2954,5,[3.2699935],[1.7300065]
2955,3,[3.1705797],[0.17057967]
2956,3,[3.1540244],[0.15402436]
2957,2,[3.2149904],[1.2149904]
2958,2,[3.4059122],[1.4059122]
2959,2,[3.647515],[1.647515]
2960,1,[3.3931544],[2.3931544]
2961,1,[3.244766],[2.244766]
2962,5,[3.2086134],[1.7913866]
2963,5,[3.1544771],[1.8455229]
2964,5,[3.2556775],[1.7443225]
2965,1,[3.1398373],[2.1398373]
2966,1,[8.155471],[7.155471]
2967,4,[3.254882],[0.7451179]
2968,1,[3.6503901],[2.6503901]
2969,5,[3.2547202],[1.7452798]
2970,5,[3.1583767],[1.8416233]
2971,1,[3.1348217],[2.1348217]
2972,4,[15.705701],[11.705701]
2973,5,[3.2388344],[1.7611656]
2974,5,[5.807556],[0.80755615]
2975,2,[4.096847],[2.096847]
2976,1,[5.4999313],[4.4999313]
2977,1,[3.1898582],[2.1898582]
2978,2,[3.14193],[1.1419301]
2979,1,[3.1441035],[2.1441035]
2980,5,[16.253317],[11.253317]
2981,5,[6.9961677],[1.9961677]
2982,5,[3.2387328],[1.7612672]
2983,5,[4.97162],[0.02837992]
2984,1,[3.1234467],[2.1234467]
2985,1,[3.1374273],[2.1374273]
2986,3,[3.2180324],[0.21803236]
2987,1,[3.1143878],[2.1143878]
2988,1,[3.1232061],[2.1232061]
2989,1,[5.222722],[4.222722]
2990,1,[3.1425517],[2.1425517]
2991,1,[8.045458],[7.045458]
2992,1,[3.6212513],[2.6212513]
2993,1,[3.1178732],[2.1178732]
2994,1,[3.259358],[2.259358]
2995,2,[3.1690042],[1.1690042]
2996,2,[3.3907444],[1.3907444]
2997,2,[3.1954098],[1.1954098]
2998,2,[4.7036157],[2.7036157]
2999,1,[3.2889357],[2.2889357]
3000,1,[3.2382147],[2.2382147]
3001,1,[3.152073],[2.152073]
3002,4,[3.2540717],[0.7459283]
3003,3,[3.311514],[0.3115139]
3004,5,[3.2272186],[1.7727814]
3005,1,[5.174164],[4.174164]
3006,1,[3.1964831],[2.1964831]
3007,3,[3.3931668],[0.39316678]
3008,1,[24.110596],[23.110596]
3009,3,[4.1843038],[1.1843038]
3010,1,[3.3452241],[2.3452241]
3011,1,[3.4036553],[2.4036553]
3012,1,[6.8203607],[5.8203607]
3013,3,[6.0329256],[3.0329256]
